date,edit_count,unique_editors,avg_size_change,total_size_change,topic
2018-11-26,3,3,-96.0,-288.0,2022_FIFA_World_Cup
2018-11-28,3,2,93.66666666666667,281.0,2022_FIFA_World_Cup
2018-12-03,2,2,8.5,17.0,2022_FIFA_World_Cup
2018-12-04,1,1,21.0,21.0,2022_FIFA_World_Cup
2018-12-06,4,4,-79.0,-316.0,2022_FIFA_World_Cup
2018-12-07,2,2,241.0,482.0,2022_FIFA_World_Cup
2018-12-08,2,2,-421.0,-842.0,2022_FIFA_World_Cup
2018-12-09,2,2,209.5,419.0,2022_FIFA_World_Cup
2018-12-10,1,1,-29.0,-29.0,2022_FIFA_World_Cup
2018-12-13,3,2,9.666666666666666,29.0,2022_FIFA_World_Cup
2018-12-14,2,2,-51.5,-103.0,2022_FIFA_World_Cup
2018-12-17,2,2,20.5,41.0,2022_FIFA_World_Cup
2018-12-23,9,5,1.7777777777777777,16.0,2022_FIFA_World_Cup
2018-12-24,7,6,-0.8571428571428571,-6.0,2022_FIFA_World_Cup
2018-12-25,5,4,-37.0,-185.0,2022_FIFA_World_Cup
2018-12-27,1,1,-10.0,-10.0,2022_FIFA_World_Cup
2018-12-30,7,5,45.0,315.0,2022_FIFA_World_Cup
2019-01-01,8,4,-103.125,-825.0,2022_FIFA_World_Cup
2019-01-02,2,2,-11.5,-23.0,2022_FIFA_World_Cup
2019-01-03,4,2,-29.75,-119.0,2022_FIFA_World_Cup
2019-01-10,1,1,4.0,4.0,2022_FIFA_World_Cup
2019-01-11,1,1,8.0,8.0,2022_FIFA_World_Cup
2019-01-19,1,1,-1.0,-1.0,2022_FIFA_World_Cup
2019-01-27,3,3,-160.33333333333334,-481.0,2022_FIFA_World_Cup
2019-02-06,4,2,-142.0,-568.0,2022_FIFA_World_Cup
2019-02-10,1,1,-44.0,-44.0,2022_FIFA_World_Cup
2019-02-17,1,1,43.0,43.0,2022_FIFA_World_Cup
2019-02-21,1,1,-3.0,-3.0,2022_FIFA_World_Cup
2019-02-26,2,2,-0.5,-1.0,2022_FIFA_World_Cup
2019-02-28,2,2,-1.0,-2.0,2022_FIFA_World_Cup
2019-03-05,2,2,-12.0,-24.0,2022_FIFA_World_Cup
