date,edit_count,unique_editors,avg_size_change,total_size_change,topic
2025-11-21,1,1,-24.0,-24.0,ChatGPT
2025-11-22,1,1,180.0,180.0,ChatGPT
2025-11-24,4,3,-67.5,-270.0,ChatGPT
2025-11-25,1,1,-4.0,-4.0,ChatGPT
2025-11-26,1,1,39.0,39.0,ChatGPT
2025-11-27,1,1,-4.0,-4.0,ChatGPT
2025-11-28,2,2,-10.5,-21.0,ChatGPT
2025-11-29,1,1,1.0,1.0,ChatGPT
2025-11-30,1,1,3.0,3.0,ChatGPT
2025-12-01,1,1,0.0,0.0,ChatGPT
2025-12-02,1,1,-29.0,-29.0,ChatGPT
2025-12-03,1,1,-98.0,-98.0,ChatGPT
2025-12-04,3,2,-115.66666666666667,-347.0,ChatGPT
2025-12-07,10,2,442.1,4421.0,ChatGPT
2025-12-08,2,2,0.0,0.0,ChatGPT
2025-12-09,3,2,-16.666666666666668,-50.0,ChatGPT
2025-12-10,2,2,-2.5,-5.0,ChatGPT
2025-12-11,6,2,-7.666666666666667,-46.0,ChatGPT
2025-12-12,2,2,19.0,38.0,ChatGPT
2025-12-15,5,3,-43.8,-219.0,ChatGPT
2025-12-16,1,1,-4.0,-4.0,ChatGPT
2025-12-17,5,3,-224.8,-1124.0,ChatGPT
2025-12-18,2,2,0.0,0.0,ChatGPT
2025-12-19,1,1,0.0,0.0,ChatGPT
2025-12-21,15,2,14.133333333333333,212.0,ChatGPT
2025-12-22,15,4,15.133333333333333,227.0,ChatGPT
2025-12-23,2,2,-121.5,-243.0,ChatGPT
2025-12-24,2,1,-1942.0,-3884.0,ChatGPT
2025-12-25,4,3,302.75,1211.0,ChatGPT
2025-12-26,25,2,337.16,8429.0,ChatGPT
2025-12-28,2,2,-59.0,-118.0,ChatGPT
2026-01-01,3,3,11.0,33.0,ChatGPT
2026-01-02,1,1,-567.0,-567.0,ChatGPT
2026-01-03,2,1,275.0,550.0,ChatGPT
2026-01-04,20,3,149.05,2981.0,ChatGPT
2026-01-05,1,1,-27.0,-27.0,ChatGPT
2026-01-06,1,1,-1393.0,-1393.0,ChatGPT
2026-01-09,2,2,-58.0,-116.0,ChatGPT
2026-01-11,2,2,753.0,1506.0,ChatGPT
2026-01-12,5,4,30.4,152.0,ChatGPT
2026-01-13,4,2,-232.0,-928.0,ChatGPT
2026-01-14,2,2,421.5,843.0,ChatGPT
2026-01-15,2,1,-40.5,-81.0,ChatGPT
2026-01-19,1,1,-8.0,-8.0,ChatGPT
2026-01-20,2,2,-140.5,-281.0,ChatGPT
2026-01-21,2,2,137.0,274.0,ChatGPT
2026-01-23,1,1,-13.0,-13.0,ChatGPT
2026-01-29,8,6,0.5,4.0,ChatGPT
2026-01-30,3,3,-25.0,-75.0,ChatGPT
2026-02-02,3,3,-11.0,-33.0,ChatGPT
2026-02-03,11,2,-94.18181818181819,-1036.0,ChatGPT
2026-02-04,3,2,-20.333333333333332,-61.0,ChatGPT
2026-02-05,11,3,-42.0,-462.0,ChatGPT
2026-02-07,1,1,-31.0,-31.0,ChatGPT
2026-02-08,3,3,-13.0,-39.0,ChatGPT
2026-02-09,2,2,-14.0,-28.0,ChatGPT
2026-02-11,1,1,-4.0,-4.0,ChatGPT
2026-02-13,7,5,-4.428571428571429,-31.0,ChatGPT
2026-02-14,2,2,-11.0,-22.0,ChatGPT
2026-02-15,4,4,-662.25,-2649.0,ChatGPT
2026-02-16,4,3,284.0,1136.0,ChatGPT
2026-02-18,9,2,33.333333333333336,300.0,ChatGPT
2026-02-19,1,1,13.0,13.0,ChatGPT
2026-02-21,3,2,-10.333333333333334,-31.0,ChatGPT
2026-02-22,1,1,4.0,4.0,ChatGPT
2026-02-23,3,3,69.0,207.0,ChatGPT
2026-02-24,4,2,345.25,1381.0,ChatGPT
2026-02-25,8,1,119.125,953.0,ChatGPT
2026-02-26,1,1,0.0,0.0,ChatGPT
2026-02-27,1,1,-26.0,-26.0,ChatGPT
2026-03-01,4,3,-394.75,-1579.0,ChatGPT
2026-03-02,2,1,0.0,0.0,ChatGPT
2026-03-03,5,2,-6.6,-33.0,ChatGPT
2026-03-04,2,1,228.5,457.0,ChatGPT
2026-03-05,23,6,153.82608695652175,3538.0,ChatGPT
2026-03-06,4,3,178.0,712.0,ChatGPT
2026-03-07,1,1,-12.0,-12.0,ChatGPT
2026-03-08,4,2,-165.5,-662.0,ChatGPT
2026-03-12,1,1,121.0,121.0,ChatGPT
2026-03-15,10,3,106.3,1063.0,ChatGPT
2026-03-16,18,7,116.0,2088.0,ChatGPT
2026-03-17,2,2,-21.0,-42.0,ChatGPT
2026-03-18,1,1,-13.0,-13.0,ChatGPT
2026-03-22,2,2,12.0,24.0,ChatGPT
2026-03-23,2,2,-9.5,-19.0,ChatGPT
2026-03-26,2,2,0.0,0.0,ChatGPT
2026-03-28,2,2,-16.5,-33.0,ChatGPT
2026-03-30,2,1,27.5,55.0,ChatGPT
2026-04-01,4,3,-13.5,-54.0,ChatGPT
2026-04-03,1,1,-11.0,-11.0,ChatGPT
2026-04-06,5,2,800.6,4003.0,ChatGPT
2026-04-07,4,1,-125.25,-501.0,ChatGPT
2026-04-08,7,1,-43.857142857142854,-307.0,ChatGPT
2026-04-09,1,1,0.0,0.0,ChatGPT
