date,edit_count,unique_editors,avg_size_change,total_size_change,topic
2012-08-23,1,1,44.0,44.0,Academy_Awards
2012-08-28,1,1,-23.0,-23.0,Academy_Awards
2012-08-29,4,2,7.5,30.0,Academy_Awards
2012-08-30,5,4,-14.0,-70.0,Academy_Awards
2012-08-31,2,1,19.5,39.0,Academy_Awards
2012-09-03,5,2,-12.4,-62.0,Academy_Awards
2012-09-07,6,1,12.333333333333334,74.0,Academy_Awards
2012-09-15,1,1,-2.0,-2.0,Academy_Awards
2012-09-21,4,2,21.5,86.0,Academy_Awards
2012-09-25,2,1,-139.0,-278.0,Academy_Awards
2012-10-01,2,1,-18.5,-37.0,Academy_Awards
2012-10-02,1,1,9.0,9.0,Academy_Awards
2012-10-03,4,1,8.5,34.0,Academy_Awards
2012-10-08,1,1,-53.0,-53.0,Academy_Awards
2012-10-09,5,3,32.8,164.0,Academy_Awards
2012-10-11,2,1,-18.5,-37.0,Academy_Awards
2012-10-12,4,3,136.5,546.0,Academy_Awards
2012-10-13,4,3,-141.5,-566.0,Academy_Awards
2012-10-14,1,1,11.0,11.0,Academy_Awards
2012-10-15,4,4,-3.75,-15.0,Academy_Awards
2012-10-19,7,4,-85.71428571428571,-600.0,Academy_Awards
2012-10-20,2,2,-17.5,-35.0,Academy_Awards
2012-10-22,2,2,13.5,27.0,Academy_Awards
2012-10-24,3,2,-0.3333333333333333,-1.0,Academy_Awards
2012-10-26,1,1,-19.0,-19.0,Academy_Awards
2012-10-27,1,1,-12.0,-12.0,Academy_Awards
2012-10-30,2,1,10.5,21.0,Academy_Awards
2012-10-31,1,1,136.0,136.0,Academy_Awards
2012-11-02,1,1,-1.0,-1.0,Academy_Awards
2012-11-08,1,1,-1.0,-1.0,Academy_Awards
2012-11-11,1,1,4.0,4.0,Academy_Awards
2012-11-12,4,1,-8.75,-35.0,Academy_Awards
2012-11-14,3,3,-74.0,-222.0,Academy_Awards
2012-11-27,4,1,-11.75,-47.0,Academy_Awards
2012-11-28,1,1,-71.0,-71.0,Academy_Awards
2012-12-01,4,2,4.25,17.0,Academy_Awards
2012-12-03,5,4,-5.2,-26.0,Academy_Awards
2012-12-04,1,1,12.0,12.0,Academy_Awards
2012-12-16,1,1,-4.0,-4.0,Academy_Awards
2012-12-18,2,2,1.0,2.0,Academy_Awards
2012-12-20,15,1,-152.0,-2280.0,Academy_Awards
2012-12-25,2,2,0.0,0.0,Academy_Awards
2013-01-01,1,1,15.0,15.0,Academy_Awards
2013-01-02,2,2,-74.5,-149.0,Academy_Awards
2013-01-04,1,1,-758.0,-758.0,Academy_Awards
2013-01-05,6,1,-99.66666666666667,-598.0,Academy_Awards
2013-01-06,1,1,4.0,4.0,Academy_Awards
2013-01-07,1,1,18.0,18.0,Academy_Awards
2013-01-08,2,2,57.5,115.0,Academy_Awards
2013-01-10,2,2,-37.0,-74.0,Academy_Awards
2013-01-13,3,3,-124.66666666666667,-374.0,Academy_Awards
2013-01-14,2,2,8.5,17.0,Academy_Awards
2013-01-15,2,2,-35.5,-71.0,Academy_Awards
2013-01-16,2,2,7.5,15.0,Academy_Awards
2013-01-17,1,1,-4.0,-4.0,Academy_Awards
2013-01-18,1,1,467.0,467.0,Academy_Awards
2013-01-19,3,2,-20.0,-60.0,Academy_Awards
2013-01-20,7,6,437.2857142857143,3061.0,Academy_Awards
2013-01-22,5,4,-600.4,-3002.0,Academy_Awards
2013-01-23,1,1,-3.0,-3.0,Academy_Awards
2013-01-25,3,3,66.33333333333333,199.0,Academy_Awards
2013-01-28,8,6,205.125,1641.0,Academy_Awards
2013-01-29,4,4,-403.75,-1615.0,Academy_Awards
2013-01-31,1,1,1351.0,1351.0,Academy_Awards
2013-02-01,1,1,-1351.0,-1351.0,Academy_Awards
2013-02-03,2,2,654.5,1309.0,Academy_Awards
2013-02-05,1,1,54.0,54.0,Academy_Awards
2013-02-06,1,1,1.0,1.0,Academy_Awards
2013-02-07,2,2,-0.5,-1.0,Academy_Awards
2013-02-08,2,2,0.0,0.0,Academy_Awards
2013-02-11,4,2,-1.25,-5.0,Academy_Awards
2013-02-14,2,2,-18.0,-36.0,Academy_Awards
2013-02-16,1,1,2621.0,2621.0,Academy_Awards
2013-02-17,1,1,102.0,102.0,Academy_Awards
2013-02-18,2,2,-61.0,-122.0,Academy_Awards
2013-02-19,1,1,-29.0,-29.0,Academy_Awards
2013-02-20,1,1,-1.0,-1.0,Academy_Awards
2013-02-21,1,1,-69.0,-69.0,Academy_Awards
2013-02-22,2,2,-275.0,-550.0,Academy_Awards
2013-02-23,1,1,-30.0,-30.0,Academy_Awards
2013-02-24,19,16,4.526315789473684,86.0,Academy_Awards
2013-02-25,50,27,-35.5,-1775.0,Academy_Awards
2013-02-26,7,6,340.2857142857143,2382.0,Academy_Awards
2013-02-27,10,8,-0.2,-2.0,Academy_Awards
2013-03-01,4,3,1.25,5.0,Academy_Awards
2013-03-03,7,6,0.7142857142857143,5.0,Academy_Awards
2013-03-04,2,1,-12.0,-24.0,Academy_Awards
