date,edit_count,unique_editors,avg_size_change,total_size_change,topic
2011-06-15,1,1,55.0,55.0,Ukraine
2011-06-19,3,1,-27.0,-81.0,Ukraine
2011-06-20,1,1,-22.0,-22.0,Ukraine
2011-06-21,2,2,-483.0,-966.0,Ukraine
2011-06-23,1,1,-17.0,-17.0,Ukraine
2011-06-24,1,1,0.0,0.0,Ukraine
2011-07-02,2,2,-15.5,-31.0,Ukraine
2011-07-03,1,1,-837.0,-837.0,Ukraine
2011-07-04,1,1,-2.0,-2.0,Ukraine
2011-07-06,1,1,-39.0,-39.0,Ukraine
2011-07-07,1,1,39.0,39.0,Ukraine
2011-07-08,1,1,-7.0,-7.0,Ukraine
2011-07-09,2,2,3.5,7.0,Ukraine
2011-07-12,1,1,-1298.0,-1298.0,Ukraine
2011-07-13,1,1,-30.0,-30.0,Ukraine
2011-07-14,1,1,-2.0,-2.0,Ukraine
2011-07-15,2,2,-62.5,-125.0,Ukraine
2011-07-20,7,5,-44.857142857142854,-314.0,Ukraine
2011-07-24,1,1,81.0,81.0,Ukraine
2011-07-25,2,2,-60.5,-121.0,Ukraine
2011-07-27,1,1,112.0,112.0,Ukraine
2011-07-28,2,2,-41.0,-82.0,Ukraine
2011-08-24,1,1,-15.0,-15.0,Ukraine
2011-08-30,1,1,-23.0,-23.0,Ukraine
2011-09-03,1,1,-94.0,-94.0,Ukraine
2011-09-06,3,1,-26.0,-78.0,Ukraine
2011-09-07,1,1,-21.0,-21.0,Ukraine
2011-09-09,1,1,115.0,115.0,Ukraine
2011-09-10,4,1,-80.0,-320.0,Ukraine
2011-09-11,3,2,-21.333333333333332,-64.0,Ukraine
2011-09-12,1,1,288.0,288.0,Ukraine
2011-09-14,1,1,-18.0,-18.0,Ukraine
2011-09-16,1,1,-5.0,-5.0,Ukraine
2011-09-18,1,1,108.0,108.0,Ukraine
2011-09-21,5,4,-19.0,-95.0,Ukraine
2011-09-22,6,5,-23.833333333333332,-143.0,Ukraine
2011-09-24,2,2,-517.0,-1034.0,Ukraine
2011-09-28,6,1,-22.666666666666668,-136.0,Ukraine
2011-09-30,5,4,0.4,2.0,Ukraine
2011-10-01,1,1,-9.0,-9.0,Ukraine
2011-10-04,2,2,-102.5,-205.0,Ukraine
2011-10-06,1,1,-36.0,-36.0,Ukraine
2011-10-07,18,4,-43.05555555555556,-775.0,Ukraine
2011-10-09,1,1,0.0,0.0,Ukraine
2011-10-13,1,1,0.0,0.0,Ukraine
2011-10-16,2,1,-38.0,-76.0,Ukraine
2011-10-18,1,1,-63.0,-63.0,Ukraine
2011-10-19,1,1,4.0,4.0,Ukraine
2011-10-24,1,1,-1007.0,-1007.0,Ukraine
2011-10-31,4,1,4.75,19.0,Ukraine
2011-11-01,2,1,178.5,357.0,Ukraine
2011-11-03,1,1,-45.0,-45.0,Ukraine
2011-11-05,1,1,-31.0,-31.0,Ukraine
2011-11-07,3,1,21.0,63.0,Ukraine
2011-11-08,1,1,-2.0,-2.0,Ukraine
2011-11-14,2,2,0.0,0.0,Ukraine
2011-11-15,1,1,-23.0,-23.0,Ukraine
2011-11-16,1,1,2.0,2.0,Ukraine
2011-11-29,1,1,-260.0,-260.0,Ukraine
2011-12-09,1,1,91.0,91.0,Ukraine
2011-12-11,1,1,1.0,1.0,Ukraine
2011-12-12,3,1,2.6666666666666665,8.0,Ukraine
2011-12-15,3,2,-213.0,-639.0,Ukraine
2011-12-16,2,2,4.5,9.0,Ukraine
2011-12-19,1,1,0.0,0.0,Ukraine
2011-12-26,1,1,13.0,13.0,Ukraine
2011-12-29,1,1,-15.0,-15.0,Ukraine
2011-12-31,1,1,-17.0,-17.0,Ukraine
2012-01-01,1,1,-28.0,-28.0,Ukraine
2012-01-03,2,1,-50.5,-101.0,Ukraine
2012-01-04,1,1,3.0,3.0,Ukraine
2012-01-05,1,1,-16.0,-16.0,Ukraine
2012-01-06,3,1,-143.33333333333334,-430.0,Ukraine
2012-01-08,1,1,-31.0,-31.0,Ukraine
2012-01-09,1,1,83.0,83.0,Ukraine
2012-01-13,1,1,-111.0,-111.0,Ukraine
2012-01-17,2,2,-110.0,-220.0,Ukraine
2012-01-20,2,1,354.0,708.0,Ukraine
2012-01-23,4,2,-227.25,-909.0,Ukraine
2012-01-24,3,3,85.66666666666667,257.0,Ukraine
2012-01-27,1,1,-230.0,-230.0,Ukraine
2012-01-30,3,2,-253.33333333333334,-760.0,Ukraine
2012-02-01,1,1,-29.0,-29.0,Ukraine
2012-02-03,1,1,-15.0,-15.0,Ukraine
2012-02-04,1,1,-1.0,-1.0,Ukraine
2012-02-06,1,1,1.0,1.0,Ukraine
2012-02-07,4,3,10.25,41.0,Ukraine
2012-02-08,1,1,-3.0,-3.0,Ukraine
2012-02-10,1,1,-357.0,-357.0,Ukraine
2012-02-16,1,1,-19.0,-19.0,Ukraine
2012-02-21,1,1,0.0,0.0,Ukraine
2012-02-24,1,1,17.0,17.0,Ukraine
2012-02-26,4,3,-20.75,-83.0,Ukraine
2012-03-02,2,2,-574.5,-1149.0,Ukraine
2012-03-03,1,1,-498.0,-498.0,Ukraine
2012-03-04,2,1,-127.5,-255.0,Ukraine
2012-03-05,1,1,237.0,237.0,Ukraine
2012-03-06,1,1,1.0,1.0,Ukraine
2012-03-07,3,3,-46.666666666666664,-140.0,Ukraine
2012-03-10,1,1,202.0,202.0,Ukraine
2012-03-12,1,1,-20.0,-20.0,Ukraine
2012-03-13,3,1,-337.3333333333333,-1012.0,Ukraine
2012-03-15,3,2,-37.0,-111.0,Ukraine
2012-03-18,1,1,58.0,58.0,Ukraine
2012-03-22,1,1,-6.0,-6.0,Ukraine
2012-03-26,2,1,-11.0,-22.0,Ukraine
2012-03-27,1,1,-532.0,-532.0,Ukraine
2012-03-28,2,1,-56.5,-113.0,Ukraine
2012-03-29,1,1,0.0,0.0,Ukraine
2012-04-02,1,1,-150.0,-150.0,Ukraine
2012-04-05,1,1,-182.0,-182.0,Ukraine
2012-04-06,2,2,4.0,8.0,Ukraine
2012-04-13,2,2,-22.5,-45.0,Ukraine
2012-04-18,3,3,1.6666666666666667,5.0,Ukraine
2012-04-19,1,1,-1.0,-1.0,Ukraine
2012-04-20,5,5,120.4,602.0,Ukraine
2012-04-21,1,1,-10.0,-10.0,Ukraine
2012-04-22,1,1,-2.0,-2.0,Ukraine
2012-04-24,2,1,1.0,2.0,Ukraine
2012-04-26,1,1,70.0,70.0,Ukraine
2012-04-27,1,1,-70.0,-70.0,Ukraine
2012-04-29,1,1,0.0,0.0,Ukraine
2012-05-01,5,2,16.2,81.0,Ukraine
2012-05-02,1,1,223.0,223.0,Ukraine
2012-05-04,1,1,-23.0,-23.0,Ukraine
2012-05-05,1,1,0.0,0.0,Ukraine
2012-05-06,1,1,70.0,70.0,Ukraine
2012-05-08,1,1,-2.0,-2.0,Ukraine
2012-05-11,1,1,-1.0,-1.0,Ukraine
2012-05-12,2,1,-128.0,-256.0,Ukraine
2012-05-13,1,1,2.0,2.0,Ukraine
2012-05-14,1,1,-192.0,-192.0,Ukraine
2012-05-17,1,1,-141.0,-141.0,Ukraine
2012-05-19,1,1,16.0,16.0,Ukraine
2012-05-21,4,2,-26.25,-105.0,Ukraine
2012-05-22,2,2,2.0,4.0,Ukraine
2012-05-26,1,1,-15.0,-15.0,Ukraine
2012-05-27,1,1,-194.0,-194.0,Ukraine
2012-05-31,1,1,-392.0,-392.0,Ukraine
2012-06-05,1,1,-71.0,-71.0,Ukraine
2012-06-07,1,1,71.0,71.0,Ukraine
2012-06-08,1,1,-8.0,-8.0,Ukraine
2012-06-09,5,3,-4.6,-23.0,Ukraine
2012-06-10,1,1,0.0,0.0,Ukraine
2012-06-14,2,2,28.5,57.0,Ukraine
2012-06-15,1,1,0.0,0.0,Ukraine
2012-06-16,3,1,-18.0,-54.0,Ukraine
2012-06-20,3,2,9.666666666666666,29.0,Ukraine
2012-06-23,3,3,302.6666666666667,908.0,Ukraine
2012-06-25,1,1,-16.0,-16.0,Ukraine
2012-06-29,1,1,-2.0,-2.0,Ukraine
2012-06-30,1,1,1.0,1.0,Ukraine
2012-07-02,2,1,-191.0,-382.0,Ukraine
2012-07-04,2,1,-7.5,-15.0,Ukraine
2012-07-05,2,1,18.0,36.0,Ukraine
2012-07-06,2,2,168.5,337.0,Ukraine
2012-07-07,3,2,22.0,66.0,Ukraine
2012-07-08,1,1,-132.0,-132.0,Ukraine
2012-07-15,4,1,17.25,69.0,Ukraine
2012-07-17,2,2,92.0,184.0,Ukraine
2012-07-18,2,2,-66.0,-132.0,Ukraine
2012-07-19,1,1,-25.0,-25.0,Ukraine
2012-07-22,1,1,115.0,115.0,Ukraine
2012-07-24,2,2,-333.5,-667.0,Ukraine
2012-07-29,4,2,7.0,28.0,Ukraine
2012-07-31,2,2,-50.5,-101.0,Ukraine
2012-08-01,1,1,-356.0,-356.0,Ukraine
2012-08-02,1,1,-40.0,-40.0,Ukraine
2012-08-04,3,2,-71.33333333333333,-214.0,Ukraine
2012-08-05,1,1,16.0,16.0,Ukraine
2012-08-07,1,1,-378.0,-378.0,Ukraine
2012-08-09,2,2,-346.0,-692.0,Ukraine
2012-08-11,2,2,-13.0,-26.0,Ukraine
2012-08-15,1,1,-56.0,-56.0,Ukraine
2012-08-16,1,1,-24.0,-24.0,Ukraine
2012-08-19,1,1,-175.0,-175.0,Ukraine
2012-08-21,2,1,-1.5,-3.0,Ukraine
2012-08-22,2,2,25.5,51.0,Ukraine
2012-08-24,2,2,-204.0,-408.0,Ukraine
2012-08-25,4,3,-190.0,-760.0,Ukraine
2012-08-30,1,1,1.0,1.0,Ukraine
2012-08-31,2,2,-0.5,-1.0,Ukraine
2012-09-02,1,1,-186.0,-186.0,Ukraine
2012-09-05,1,1,-248.0,-248.0,Ukraine
2012-09-06,2,2,-29.0,-58.0,Ukraine
2012-09-07,2,2,-54.0,-108.0,Ukraine
2012-09-09,2,2,30.0,60.0,Ukraine
2012-09-14,2,2,-9.0,-18.0,Ukraine
2012-09-15,1,1,19.0,19.0,Ukraine
2012-09-16,4,1,380.25,1521.0,Ukraine
2012-09-17,1,1,947.0,947.0,Ukraine
2012-09-19,5,1,-10.4,-52.0,Ukraine
2012-09-20,5,2,-42.4,-212.0,Ukraine
2012-09-22,2,1,-1.0,-2.0,Ukraine
2012-09-23,1,1,131.0,131.0,Ukraine
2012-10-03,1,1,-131.0,-131.0,Ukraine
2012-10-12,2,1,0.0,0.0,Ukraine
2012-10-16,5,2,37.2,186.0,Ukraine
2012-10-30,1,1,-1.0,-1.0,Ukraine
2012-11-03,1,1,8.0,8.0,Ukraine
2012-11-06,1,1,-1.0,-1.0,Ukraine
2012-11-10,1,1,-1.0,-1.0,Ukraine
2012-11-15,1,1,-61.0,-61.0,Ukraine
2012-11-19,1,1,-1.0,-1.0,Ukraine
2012-11-20,1,1,-14.0,-14.0,Ukraine
2012-11-28,3,3,-4.0,-12.0,Ukraine
2012-11-29,3,3,24.333333333333332,73.0,Ukraine
2012-12-06,2,1,13.0,26.0,Ukraine
2012-12-07,1,1,153.0,153.0,Ukraine
2012-12-10,1,1,-81.0,-81.0,Ukraine
2012-12-16,1,1,-38.0,-38.0,Ukraine
2012-12-21,2,1,24.5,49.0,Ukraine
2012-12-23,2,1,-21.0,-42.0,Ukraine
2012-12-25,1,1,0.0,0.0,Ukraine
2012-12-26,2,1,343.0,686.0,Ukraine
2012-12-27,1,1,1.0,1.0,Ukraine
2013-01-02,1,1,0.0,0.0,Ukraine
2013-01-06,1,1,-15.0,-15.0,Ukraine
2013-01-08,1,1,15.0,15.0,Ukraine
2013-01-11,1,1,-27.0,-27.0,Ukraine
2013-01-12,1,1,-35.0,-35.0,Ukraine
2013-01-13,2,1,5.0,10.0,Ukraine
2013-01-17,1,1,-100.0,-100.0,Ukraine
2013-01-18,1,1,-447.0,-447.0,Ukraine
2013-01-19,2,2,7.5,15.0,Ukraine
2013-01-22,1,1,356.0,356.0,Ukraine
2013-01-24,1,1,19.0,19.0,Ukraine
2013-01-25,1,1,0.0,0.0,Ukraine
2013-01-29,1,1,0.0,0.0,Ukraine
2013-01-30,2,2,-133.5,-267.0,Ukraine
2013-02-01,1,1,55.0,55.0,Ukraine
2013-02-03,3,1,8.666666666666666,26.0,Ukraine
2013-02-04,1,1,109.0,109.0,Ukraine
2013-02-08,2,2,-5.0,-10.0,Ukraine
2013-02-10,1,1,9.0,9.0,Ukraine
2013-02-11,1,1,-23.0,-23.0,Ukraine
2013-02-12,3,3,-7.333333333333333,-22.0,Ukraine
2013-02-14,1,1,4249.0,4249.0,Ukraine
2013-02-16,4,3,-5.0,-20.0,Ukraine
2013-02-17,2,2,-43.5,-87.0,Ukraine
2013-02-22,2,1,-63.5,-127.0,Ukraine
2013-02-24,1,1,-10.0,-10.0,Ukraine
2013-02-28,1,1,-78.0,-78.0,Ukraine
2013-03-07,4,2,-1088.0,-4352.0,Ukraine
2013-03-08,3,1,-671.3333333333334,-2014.0,Ukraine
2013-03-09,12,3,-201.58333333333334,-2419.0,Ukraine
2013-03-10,1,1,2.0,2.0,Ukraine
2013-03-12,1,1,-1.0,-1.0,Ukraine
2013-03-15,1,1,-47.0,-47.0,Ukraine
2013-03-16,1,1,-1.0,-1.0,Ukraine
2013-03-24,2,2,-80.0,-160.0,Ukraine
2013-03-27,1,1,-79.0,-79.0,Ukraine
2013-03-29,1,1,1.0,1.0,Ukraine
2013-03-30,1,1,1707.0,1707.0,Ukraine
2013-03-31,6,2,-170.16666666666666,-1021.0,Ukraine
2013-04-02,1,1,-14.0,-14.0,Ukraine
2013-04-10,1,1,291.0,291.0,Ukraine
2013-04-13,1,1,-53.0,-53.0,Ukraine
2013-04-16,2,1,-185.5,-371.0,Ukraine
2013-04-19,5,1,-180.6,-903.0,Ukraine
2013-04-20,9,2,-34.888888888888886,-314.0,Ukraine
2013-04-22,1,1,391.0,391.0,Ukraine
2013-04-23,3,1,21.0,63.0,Ukraine
2013-04-30,1,1,-29.0,-29.0,Ukraine
2013-05-07,2,2,7.0,14.0,Ukraine
2013-05-09,1,1,62.0,62.0,Ukraine
2013-05-10,1,1,3.0,3.0,Ukraine
2013-05-12,1,1,0.0,0.0,Ukraine
2013-06-02,1,1,-3.0,-3.0,Ukraine
2013-06-07,1,1,5.0,5.0,Ukraine
2013-06-18,1,1,4.0,4.0,Ukraine
2013-06-22,1,1,-16.0,-16.0,Ukraine
2013-07-02,1,1,-16.0,-16.0,Ukraine
2013-07-04,1,1,-13.0,-13.0,Ukraine
2013-07-05,2,2,-25.0,-50.0,Ukraine
2013-07-09,1,1,77.0,77.0,Ukraine
2013-07-10,1,1,-8.0,-8.0,Ukraine
2013-07-12,1,1,0.0,0.0,Ukraine
2013-07-19,1,1,-65.0,-65.0,Ukraine
2013-07-21,1,1,-82.0,-82.0,Ukraine
2013-07-22,1,1,0.0,0.0,Ukraine
2013-07-23,5,3,10.2,51.0,Ukraine
2013-07-24,1,1,18.0,18.0,Ukraine
2013-07-30,1,1,122.0,122.0,Ukraine
2013-07-31,5,4,113.2,566.0,Ukraine
2013-08-02,5,2,73.2,366.0,Ukraine
2013-08-03,3,3,-420.6666666666667,-1262.0,Ukraine
2013-08-05,1,1,-5.0,-5.0,Ukraine
2013-08-06,2,2,-22.5,-45.0,Ukraine
2013-08-08,4,3,9.5,38.0,Ukraine
2013-08-10,1,1,-35.0,-35.0,Ukraine
2013-08-13,1,1,-601.0,-601.0,Ukraine
2013-08-14,9,6,32.55555555555556,293.0,Ukraine
2013-08-15,3,2,-13.0,-39.0,Ukraine
2013-08-17,2,2,11.5,23.0,Ukraine
2013-08-18,1,1,-215.0,-215.0,Ukraine
2013-08-22,2,2,0.0,0.0,Ukraine
2013-08-25,3,3,71.66666666666667,215.0,Ukraine
2013-08-26,3,3,-9.333333333333334,-28.0,Ukraine
2013-08-27,4,2,155.0,620.0,Ukraine
2013-08-28,2,2,-285.0,-570.0,Ukraine
2013-08-31,2,2,-175.5,-351.0,Ukraine
2013-09-01,2,1,39.5,79.0,Ukraine
2013-09-05,1,1,4.0,4.0,Ukraine
2013-09-07,6,5,0.0,0.0,Ukraine
2013-09-08,1,1,-193.0,-193.0,Ukraine
2013-09-10,2,2,94.0,188.0,Ukraine
2013-09-14,2,2,206.5,413.0,Ukraine
2013-09-22,2,1,247.5,495.0,Ukraine
2013-09-23,3,3,2.3333333333333335,7.0,Ukraine
2013-09-25,2,2,-5.0,-10.0,Ukraine
2013-10-03,3,3,228.33333333333334,685.0,Ukraine
2013-10-05,2,2,-334.0,-668.0,Ukraine
2013-10-06,2,2,-2.5,-5.0,Ukraine
2013-10-07,2,2,-21.0,-42.0,Ukraine
2013-10-08,2,2,57.5,115.0,Ukraine
2013-10-12,1,1,-32.0,-32.0,Ukraine
2013-10-13,4,3,3.5,14.0,Ukraine
2013-10-15,7,4,-4.857142857142857,-34.0,Ukraine
2013-10-16,4,3,9.25,37.0,Ukraine
2013-10-17,5,5,63.4,317.0,Ukraine
2013-10-19,3,3,0.0,0.0,Ukraine
2013-10-21,3,3,73175.33333333333,219526.0,Ukraine
2013-10-22,5,4,-43920.6,-219603.0,Ukraine
2013-10-23,8,3,-46.5,-372.0,Ukraine
2013-10-25,1,1,-35.0,-35.0,Ukraine
2013-10-28,2,2,1.5,3.0,Ukraine
2013-10-31,1,1,-15.0,-15.0,Ukraine
2013-11-02,6,4,3.6666666666666665,22.0,Ukraine
2013-11-03,4,4,0.25,1.0,Ukraine
2013-11-04,4,4,2.5,10.0,Ukraine
2013-11-08,3,3,-16.0,-48.0,Ukraine
2013-11-10,1,1,24.0,24.0,Ukraine
2013-11-16,1,1,43.0,43.0,Ukraine
2013-11-19,7,2,-99.57142857142857,-697.0,Ukraine
2013-11-20,1,1,0.0,0.0,Ukraine
2013-11-24,1,1,0.0,0.0,Ukraine
2013-11-25,8,3,-45.5,-364.0,Ukraine
2013-11-26,3,3,110.33333333333333,331.0,Ukraine
2013-11-27,4,2,61.25,245.0,Ukraine
2013-11-29,2,1,-217.0,-434.0,Ukraine
2013-11-30,3,2,-23.0,-69.0,Ukraine
2013-12-01,1,1,0.0,0.0,Ukraine
2013-12-06,1,1,-36.0,-36.0,Ukraine
2013-12-08,4,4,-7.25,-29.0,Ukraine
2013-12-09,8,8,-40.25,-322.0,Ukraine
2013-12-10,4,4,-14.75,-59.0,Ukraine
2013-12-11,1,1,-4.0,-4.0,Ukraine
2013-12-12,2,2,-176.5,-353.0,Ukraine
2013-12-13,3,3,117.66666666666667,353.0,Ukraine
2013-12-14,2,2,-318.5,-637.0,Ukraine
2013-12-17,4,3,-11.75,-47.0,Ukraine
2013-12-22,1,1,0.0,0.0,Ukraine
2013-12-24,3,2,-83.66666666666667,-251.0,Ukraine
2013-12-27,2,2,-318.5,-637.0,Ukraine
2013-12-29,4,2,-6.5,-26.0,Ukraine
2013-12-30,4,3,-148.0,-592.0,Ukraine
2013-12-31,5,3,147.4,737.0,Ukraine
2014-01-01,1,1,23.0,23.0,Ukraine
2014-01-03,5,2,-145.0,-725.0,Ukraine
2014-01-04,5,1,-30.4,-152.0,Ukraine
2014-01-05,4,4,-8.75,-35.0,Ukraine
2014-01-06,1,1,2972.0,2972.0,Ukraine
2014-01-08,11,6,-247.72727272727272,-2725.0,Ukraine
2014-01-10,2,2,-44.0,-88.0,Ukraine
2014-01-12,1,1,3987.0,3987.0,Ukraine
2014-01-14,5,5,5.6,28.0,Ukraine
2014-01-20,3,3,-8.0,-24.0,Ukraine
2014-01-22,4,3,-70.0,-280.0,Ukraine
2014-01-23,5,5,-3.6,-18.0,Ukraine
2014-01-24,8,6,-116.75,-934.0,Ukraine
2014-01-25,15,13,2.933333333333333,44.0,Ukraine
2014-01-26,9,4,-185.33333333333334,-1668.0,Ukraine
2014-01-27,5,4,113.0,565.0,Ukraine
2014-01-28,13,10,-3.769230769230769,-49.0,Ukraine
2014-01-29,5,5,-22.4,-112.0,Ukraine
2014-01-30,6,3,-88.33333333333333,-530.0,Ukraine
2014-01-31,6,5,0.0,0.0,Ukraine
2014-02-01,1,1,-15.0,-15.0,Ukraine
2014-02-02,1,1,196475.0,196475.0,Ukraine
2014-02-04,4,3,-49166.25,-196665.0,Ukraine
2014-02-05,7,4,-97.57142857142857,-683.0,Ukraine
2014-02-09,3,2,-48.333333333333336,-145.0,Ukraine
2014-02-10,1,1,241.0,241.0,Ukraine
2014-02-11,5,5,-0.8,-4.0,Ukraine
2014-02-13,2,2,2.0,4.0,Ukraine
2014-02-16,2,2,-8.5,-17.0,Ukraine
2014-02-17,1,1,0.0,0.0,Ukraine
2014-02-18,2,2,565.0,1130.0,Ukraine
2014-02-19,6,6,-337.3333333333333,-2024.0,Ukraine
2014-02-20,22,19,-14.227272727272727,-313.0,Ukraine
2014-02-21,20,13,-10.45,-209.0,Ukraine
2014-02-22,31,23,-29.967741935483872,-929.0,Ukraine
2014-02-23,35,22,15.657142857142857,548.0,Ukraine
2014-02-24,27,17,1.5185185185185186,41.0,Ukraine
2014-02-25,9,8,-38.55555555555556,-347.0,Ukraine
2014-02-26,16,14,-38.5,-616.0,Ukraine
2014-02-27,16,12,14.1875,227.0,Ukraine
2014-02-28,29,14,0.2413793103448276,7.0,Ukraine
2014-03-01,18,14,-16.72222222222222,-301.0,Ukraine
2014-03-02,33,25,-37.333333333333336,-1232.0,Ukraine
2014-03-03,44,32,-51.81818181818182,-2280.0,Ukraine
2014-03-04,17,14,-36.35294117647059,-618.0,Ukraine
2014-03-05,29,25,-57.0,-1653.0,Ukraine
2014-03-06,46,30,-13.23913043478261,-609.0,Ukraine
2014-03-07,11,9,10.818181818181818,119.0,Ukraine
2014-03-08,3,3,-115.0,-345.0,Ukraine
2014-03-09,18,7,-36.111111111111114,-650.0,Ukraine
2014-03-10,9,8,-107.33333333333333,-966.0,Ukraine
2014-03-11,7,6,-3.142857142857143,-22.0,Ukraine
2014-03-12,19,13,-8.473684210526315,-161.0,Ukraine
2014-03-13,9,8,-1.3333333333333333,-12.0,Ukraine
2014-03-14,10,10,-4.6,-46.0,Ukraine
2014-03-15,19,8,-1.9473684210526316,-37.0,Ukraine
2014-03-16,12,8,-106.25,-1275.0,Ukraine
2014-03-17,25,18,-58.12,-1453.0,Ukraine
2014-03-18,30,22,-59.333333333333336,-1780.0,Ukraine
2014-03-19,12,11,20.666666666666668,248.0,Ukraine
2014-03-20,36,14,-7.055555555555555,-254.0,Ukraine
2014-03-21,20,15,-80.6,-1612.0,Ukraine
2014-03-22,14,11,-1.2857142857142858,-18.0,Ukraine
2014-03-23,15,12,-6.666666666666667,-100.0,Ukraine
2014-03-24,12,10,-26.416666666666668,-317.0,Ukraine
2014-03-25,19,11,-171.73684210526315,-3263.0,Ukraine
2014-03-26,15,9,0.6,9.0,Ukraine
2014-03-27,21,9,-13.761904761904763,-289.0,Ukraine
2014-03-28,9,8,-7.555555555555555,-68.0,Ukraine
2014-03-29,2,2,34.5,69.0,Ukraine
2014-03-30,11,6,13.727272727272727,151.0,Ukraine
2014-03-31,10,8,-42.1,-421.0,Ukraine
2014-04-01,3,3,21.0,63.0,Ukraine
2014-04-02,2,2,0.0,0.0,Ukraine
2014-04-03,9,7,-2.0,-18.0,Ukraine
2014-04-04,10,8,1.4,14.0,Ukraine
2014-04-05,2,2,-302.5,-605.0,Ukraine
2014-04-06,4,2,36.25,145.0,Ukraine
2014-04-07,25,17,-1.44,-36.0,Ukraine
2014-04-08,8,8,1.25,10.0,Ukraine
2014-04-09,4,4,-24.25,-97.0,Ukraine
2014-04-10,14,9,19.357142857142858,271.0,Ukraine
2014-04-11,21,11,-1.2380952380952381,-26.0,Ukraine
2014-04-12,2,2,-345.0,-690.0,Ukraine
2014-04-13,13,10,-38.0,-494.0,Ukraine
2014-04-14,12,10,0.5,6.0,Ukraine
2014-04-15,11,9,-139.1818181818182,-1531.0,Ukraine
2014-04-16,11,9,-16.90909090909091,-186.0,Ukraine
2014-04-17,9,7,-4.666666666666667,-42.0,Ukraine
2014-04-18,16,12,-155.4375,-2487.0,Ukraine
2014-04-19,10,9,-196.0,-1960.0,Ukraine
2014-04-20,10,8,-174.9,-1749.0,Ukraine
2014-04-21,4,4,6.25,25.0,Ukraine
2014-04-22,5,4,1.6,8.0,Ukraine
2014-04-23,6,6,0.8333333333333334,5.0,Ukraine
2014-04-24,6,6,0.0,0.0,Ukraine
2014-04-25,1,1,-815.0,-815.0,Ukraine
2014-04-28,7,5,-29.142857142857142,-204.0,Ukraine
2014-04-29,13,11,-279.61538461538464,-3635.0,Ukraine
2014-04-30,16,9,688.375,11014.0,Ukraine
2014-05-01,22,14,9.227272727272727,203.0,Ukraine
2014-05-02,15,11,-14.866666666666667,-223.0,Ukraine
2014-05-03,6,5,32.0,192.0,Ukraine
2014-05-04,15,10,0.6,9.0,Ukraine
2014-05-05,8,6,-4.0,-32.0,Ukraine
2014-05-06,4,3,1.75,7.0,Ukraine
2014-05-07,6,5,-53.333333333333336,-320.0,Ukraine
2014-05-08,5,4,77.2,386.0,Ukraine
2014-05-09,8,6,-30.125,-241.0,Ukraine
2014-05-10,14,10,23.642857142857142,331.0,Ukraine
2014-05-11,1,1,-9.0,-9.0,Ukraine
2014-05-12,21,16,-66.28571428571429,-1392.0,Ukraine
2014-05-13,9,8,10.333333333333334,93.0,Ukraine
2014-05-14,8,7,-3.25,-26.0,Ukraine
2014-05-15,4,4,-11.0,-44.0,Ukraine
2014-05-16,11,9,-76.72727272727273,-844.0,Ukraine
2014-05-17,13,8,59.30769230769231,771.0,Ukraine
2014-05-18,5,4,-137.8,-689.0,Ukraine
2014-05-19,2,2,-8.5,-17.0,Ukraine
2014-05-20,6,6,4.166666666666667,25.0,Ukraine
2014-05-21,2,2,-212.5,-425.0,Ukraine
2014-05-23,2,2,553.0,1106.0,Ukraine
2014-05-24,7,3,-99.14285714285714,-694.0,Ukraine
2014-05-25,32,6,49.71875,1591.0,Ukraine
2014-05-26,9,9,-131.77777777777777,-1186.0,Ukraine
2014-05-27,4,4,-231.25,-925.0,Ukraine
2014-05-28,19,14,-78.57894736842105,-1493.0,Ukraine
2014-05-29,2,1,-48.5,-97.0,Ukraine
2014-05-30,3,3,-1.0,-3.0,Ukraine
2014-05-31,4,3,120.5,482.0,Ukraine
2014-06-01,7,4,-90.85714285714286,-636.0,Ukraine
2014-06-02,2,2,394.0,788.0,Ukraine
2014-06-03,8,5,-453.5,-3628.0,Ukraine
2014-06-04,2,1,-1.0,-2.0,Ukraine
2014-06-05,3,3,-3.3333333333333335,-10.0,Ukraine
2014-06-07,17,11,0.8823529411764706,15.0,Ukraine
2014-06-08,3,3,-2.3333333333333335,-7.0,Ukraine
2014-06-09,1,1,0.0,0.0,Ukraine
2014-06-10,8,6,-76.375,-611.0,Ukraine
2014-06-11,4,3,137.5,550.0,Ukraine
2014-06-12,7,5,-40.0,-280.0,Ukraine
2014-06-13,10,5,-62.8,-628.0,Ukraine
2014-06-14,5,3,71.2,356.0,Ukraine
2014-06-15,3,3,-155.0,-465.0,Ukraine
2014-06-18,2,2,0.0,0.0,Ukraine
2014-06-19,2,2,6.0,12.0,Ukraine
2014-06-20,1,1,-144.0,-144.0,Ukraine
2014-06-21,2,2,132.5,265.0,Ukraine
2014-06-23,1,1,-20.0,-20.0,Ukraine
2014-06-24,5,4,-7.4,-37.0,Ukraine
2014-06-25,4,3,-66.25,-265.0,Ukraine
2014-06-27,4,4,0.5,2.0,Ukraine
2014-06-28,6,4,-2.3333333333333335,-14.0,Ukraine
2014-06-29,1,1,-26.0,-26.0,Ukraine
2014-06-30,1,1,35.0,35.0,Ukraine
2014-07-01,3,2,-35.0,-105.0,Ukraine
2014-07-02,5,5,-3.0,-15.0,Ukraine
