date,edit_count,unique_editors,avg_size_change,total_size_change,topic
2022-11-03,8,3,-111.125,-889.0,COVID-19_pandemic
2022-11-04,25,5,-58.76,-1469.0,COVID-19_pandemic
2022-11-05,18,5,-46.5,-837.0,COVID-19_pandemic
2022-11-06,6,3,65.0,390.0,COVID-19_pandemic
2022-11-07,2,1,158.5,317.0,COVID-19_pandemic
2022-11-08,4,2,-14.5,-58.0,COVID-19_pandemic
2022-11-09,2,2,-429.0,-858.0,COVID-19_pandemic
2022-11-11,5,2,-100.0,-500.0,COVID-19_pandemic
2022-11-12,3,2,-140.66666666666666,-422.0,COVID-19_pandemic
2022-11-13,2,2,-276.5,-553.0,COVID-19_pandemic
2022-11-14,4,2,-214.25,-857.0,COVID-19_pandemic
2022-11-15,3,2,-90.66666666666667,-272.0,COVID-19_pandemic
2022-11-16,5,3,-63.2,-316.0,COVID-19_pandemic
2022-11-19,7,3,-254.42857142857142,-1781.0,COVID-19_pandemic
2022-11-21,1,1,-65.0,-65.0,COVID-19_pandemic
2022-11-23,1,1,-2.0,-2.0,COVID-19_pandemic
2022-11-24,1,1,-113.0,-113.0,COVID-19_pandemic
2022-11-25,6,5,-53.333333333333336,-320.0,COVID-19_pandemic
2022-11-26,2,1,276.5,553.0,COVID-19_pandemic
2022-11-27,5,4,-92.0,-460.0,COVID-19_pandemic
2022-11-28,10,5,30.2,302.0,COVID-19_pandemic
2022-11-29,6,3,-8.166666666666666,-49.0,COVID-19_pandemic
2022-11-30,3,3,-462.6666666666667,-1388.0,COVID-19_pandemic
2022-12-01,1,1,-15.0,-15.0,COVID-19_pandemic
2022-12-02,5,3,177.0,885.0,COVID-19_pandemic
2022-12-03,4,2,-84.0,-336.0,COVID-19_pandemic
2022-12-04,1,1,-16.0,-16.0,COVID-19_pandemic
2022-12-05,1,1,-173.0,-173.0,COVID-19_pandemic
2022-12-07,4,2,-205.0,-820.0,COVID-19_pandemic
2022-12-08,2,1,-15.5,-31.0,COVID-19_pandemic
2022-12-10,1,1,-194.0,-194.0,COVID-19_pandemic
2022-12-11,9,2,-47.0,-423.0,COVID-19_pandemic
2022-12-12,7,5,-52.0,-364.0,COVID-19_pandemic
2022-12-15,4,1,413.25,1653.0,COVID-19_pandemic
2022-12-16,3,1,-13.666666666666666,-41.0,COVID-19_pandemic
2022-12-17,3,2,-719.6666666666666,-2159.0,COVID-19_pandemic
2022-12-19,2,2,-43.0,-86.0,COVID-19_pandemic
2022-12-20,3,1,-212.66666666666666,-638.0,COVID-19_pandemic
2022-12-21,2,2,-439.0,-878.0,COVID-19_pandemic
2022-12-22,2,2,482.5,965.0,COVID-19_pandemic
2022-12-23,4,2,-8.0,-32.0,COVID-19_pandemic
2022-12-24,3,1,-192.66666666666666,-578.0,COVID-19_pandemic
2022-12-26,2,1,-108.5,-217.0,COVID-19_pandemic
2022-12-27,2,1,96.5,193.0,COVID-19_pandemic
2022-12-28,1,1,-140.0,-140.0,COVID-19_pandemic
2022-12-29,4,2,-12.0,-48.0,COVID-19_pandemic
2022-12-31,5,4,-191.2,-956.0,COVID-19_pandemic
2023-01-01,1,1,-81.0,-81.0,COVID-19_pandemic
2023-01-02,2,2,5.5,11.0,COVID-19_pandemic
2023-01-03,5,4,95.8,479.0,COVID-19_pandemic
2023-01-05,1,1,-145.0,-145.0,COVID-19_pandemic
2023-01-06,5,3,-79.6,-398.0,COVID-19_pandemic
2023-01-07,1,1,-169.0,-169.0,COVID-19_pandemic
2023-01-10,3,2,-111.66666666666667,-335.0,COVID-19_pandemic
2023-01-15,2,2,-292.0,-584.0,COVID-19_pandemic
2023-01-16,2,2,0.5,1.0,COVID-19_pandemic
2023-01-19,3,3,-67.33333333333333,-202.0,COVID-19_pandemic
2023-01-20,3,2,-87.0,-261.0,COVID-19_pandemic
2023-01-22,1,1,-176.0,-176.0,COVID-19_pandemic
2023-01-27,8,2,-82.625,-661.0,COVID-19_pandemic
2023-01-28,1,1,33.0,33.0,COVID-19_pandemic
2023-01-29,2,1,-19.5,-39.0,COVID-19_pandemic
2023-01-30,2,1,-89.5,-179.0,COVID-19_pandemic
2023-02-01,1,1,691.0,691.0,COVID-19_pandemic
2023-02-03,3,3,-977.0,-2931.0,COVID-19_pandemic
2023-02-04,3,1,-65.33333333333333,-196.0,COVID-19_pandemic
2023-02-07,1,1,650.0,650.0,COVID-19_pandemic
2023-02-08,1,1,-192.0,-192.0,COVID-19_pandemic
2023-02-10,1,1,-155.0,-155.0,COVID-19_pandemic
2023-02-12,4,2,-260.75,-1043.0,COVID-19_pandemic
2023-02-13,2,1,-0.5,-1.0,COVID-19_pandemic
2023-02-15,1,1,-109.0,-109.0,COVID-19_pandemic
2023-02-22,2,1,-0.5,-1.0,COVID-19_pandemic
2023-02-23,1,1,-15.0,-15.0,COVID-19_pandemic
2023-03-02,1,1,46.0,46.0,COVID-19_pandemic
2023-03-07,1,1,-58.0,-58.0,COVID-19_pandemic
2023-03-08,1,1,-3.0,-3.0,COVID-19_pandemic
2023-03-10,5,3,-1.8,-9.0,COVID-19_pandemic
2023-03-11,3,1,5.666666666666667,17.0,COVID-19_pandemic
2023-03-12,5,2,164.2,821.0,COVID-19_pandemic
2023-03-14,4,3,-1.0,-4.0,COVID-19_pandemic
2023-03-20,5,3,-96.6,-483.0,COVID-19_pandemic
2023-03-21,2,2,16.5,33.0,COVID-19_pandemic
2023-03-23,4,2,19.25,77.0,COVID-19_pandemic
2023-03-24,3,1,-113.33333333333333,-340.0,COVID-19_pandemic
2023-03-27,1,1,-4.0,-4.0,COVID-19_pandemic
2023-03-30,1,1,-58.0,-58.0,COVID-19_pandemic
2023-04-01,1,1,-94.0,-94.0,COVID-19_pandemic
2023-04-02,2,1,-98.5,-197.0,COVID-19_pandemic
2023-04-07,5,2,-156.4,-782.0,COVID-19_pandemic
2023-04-08,1,1,-17.0,-17.0,COVID-19_pandemic
2023-04-10,7,4,130.42857142857142,913.0,COVID-19_pandemic
2023-04-11,3,1,-229.66666666666666,-689.0,COVID-19_pandemic
2023-04-12,2,2,-26.5,-53.0,COVID-19_pandemic
2023-04-13,1,1,-65.0,-65.0,COVID-19_pandemic
2023-04-14,2,2,18.0,36.0,COVID-19_pandemic
2023-04-16,5,3,-2.6,-13.0,COVID-19_pandemic
2023-04-17,1,1,16.0,16.0,COVID-19_pandemic
2023-04-19,1,1,-85.0,-85.0,COVID-19_pandemic
2023-04-20,2,1,-6.5,-13.0,COVID-19_pandemic
2023-04-21,2,2,-9.5,-19.0,COVID-19_pandemic
2023-04-22,1,1,-5.0,-5.0,COVID-19_pandemic
2023-05-01,3,2,-3.0,-9.0,COVID-19_pandemic
2023-05-05,21,10,-71.33333333333333,-1498.0,COVID-19_pandemic
2023-05-06,11,10,-38.63636363636363,-425.0,COVID-19_pandemic
2023-05-09,26,5,-80.6923076923077,-2098.0,COVID-19_pandemic
2023-05-10,1,1,-26.0,-26.0,COVID-19_pandemic
2023-05-11,3,3,-174.33333333333334,-523.0,COVID-19_pandemic
2023-05-12,8,4,-63.375,-507.0,COVID-19_pandemic
2023-05-13,5,4,-89.8,-449.0,COVID-19_pandemic
2023-05-14,5,5,23.2,116.0,COVID-19_pandemic
2023-05-15,4,4,-18.25,-73.0,COVID-19_pandemic
2023-05-17,4,2,0.5,2.0,COVID-19_pandemic
2023-05-18,1,1,4.0,4.0,COVID-19_pandemic
2023-05-19,1,1,264.0,264.0,COVID-19_pandemic
2023-05-20,10,5,37.7,377.0,COVID-19_pandemic
2023-05-21,4,3,38.0,152.0,COVID-19_pandemic
2023-05-25,1,1,-221.0,-221.0,COVID-19_pandemic
2023-05-26,14,4,58.642857142857146,821.0,COVID-19_pandemic
2023-05-27,18,1,-79.27777777777777,-1427.0,COVID-19_pandemic
2023-05-28,9,3,-80.66666666666667,-726.0,COVID-19_pandemic
2023-05-29,25,1,-72.64,-1816.0,COVID-19_pandemic
2023-05-30,7,4,25.285714285714285,177.0,COVID-19_pandemic
2023-05-31,39,2,61.46153846153846,2397.0,COVID-19_pandemic
2023-06-01,1,1,1.0,1.0,COVID-19_pandemic
2023-06-02,27,2,-7.62962962962963,-206.0,COVID-19_pandemic
2023-06-03,6,5,110.0,660.0,COVID-19_pandemic
2023-06-04,1,1,-2.0,-2.0,COVID-19_pandemic
2023-06-05,33,3,-130.9090909090909,-4320.0,COVID-19_pandemic
2023-06-06,20,2,-26.75,-535.0,COVID-19_pandemic
2023-06-07,62,5,-8.919354838709678,-553.0,COVID-19_pandemic
2023-06-08,14,3,-32.285714285714285,-452.0,COVID-19_pandemic
2023-06-09,31,1,-418.3225806451613,-12968.0,COVID-19_pandemic
2023-06-10,4,3,-15.25,-61.0,COVID-19_pandemic
2023-06-12,4,4,-106.75,-427.0,COVID-19_pandemic
2023-06-13,16,4,-19.125,-306.0,COVID-19_pandemic
2023-06-14,4,2,79.25,317.0,COVID-19_pandemic
2023-06-15,14,5,-612.6428571428571,-8577.0,COVID-19_pandemic
2023-06-16,7,6,4.142857142857143,29.0,COVID-19_pandemic
2023-06-18,14,3,-12.714285714285714,-178.0,COVID-19_pandemic
2023-06-20,4,1,9.5,38.0,COVID-19_pandemic
2023-06-21,2,2,157.5,315.0,COVID-19_pandemic
2023-06-22,1,1,-2.0,-2.0,COVID-19_pandemic
2023-06-23,1,1,-1.0,-1.0,COVID-19_pandemic
2023-06-25,2,2,5.0,10.0,COVID-19_pandemic
2023-06-26,1,1,0.0,0.0,COVID-19_pandemic
2023-06-28,2,2,0.0,0.0,COVID-19_pandemic
2023-06-29,1,1,29.0,29.0,COVID-19_pandemic
2023-07-06,2,2,-47.5,-95.0,COVID-19_pandemic
2023-07-07,1,1,-120.0,-120.0,COVID-19_pandemic
2023-07-08,1,1,-11.0,-11.0,COVID-19_pandemic
2023-07-12,1,1,-1.0,-1.0,COVID-19_pandemic
2023-07-15,2,1,6.0,12.0,COVID-19_pandemic
2023-07-16,2,1,-121.5,-243.0,COVID-19_pandemic
2023-07-17,1,1,-6.0,-6.0,COVID-19_pandemic
2023-07-20,1,1,-246.0,-246.0,COVID-19_pandemic
2023-07-23,2,2,128.0,256.0,COVID-19_pandemic
2023-07-24,1,1,-6336.0,-6336.0,COVID-19_pandemic
2023-07-25,1,1,-4.0,-4.0,COVID-19_pandemic
2023-07-26,3,3,-20.333333333333332,-61.0,COVID-19_pandemic
2023-07-29,2,2,-2643.5,-5287.0,COVID-19_pandemic
2023-07-30,47,4,-20.404255319148938,-959.0,COVID-19_pandemic
2023-07-31,21,3,136.52380952380952,2867.0,COVID-19_pandemic
2023-08-02,6,3,-73.33333333333333,-440.0,COVID-19_pandemic
2023-08-05,3,2,-0.3333333333333333,-1.0,COVID-19_pandemic
2023-08-06,5,2,-53.4,-267.0,COVID-19_pandemic
2023-08-07,2,2,2.5,5.0,COVID-19_pandemic
2023-08-08,2,2,-3.5,-7.0,COVID-19_pandemic
2023-08-09,1,1,0.0,0.0,COVID-19_pandemic
2023-08-10,2,1,59.5,119.0,COVID-19_pandemic
2023-08-11,2,2,-3.5,-7.0,COVID-19_pandemic
2023-08-12,1,1,24.0,24.0,COVID-19_pandemic
2023-08-14,1,1,49.0,49.0,COVID-19_pandemic
2023-08-22,3,3,-175.0,-525.0,COVID-19_pandemic
2023-08-23,1,1,-61.0,-61.0,COVID-19_pandemic
2023-08-24,1,1,-56.0,-56.0,COVID-19_pandemic
2023-08-29,5,4,-441.6,-2208.0,COVID-19_pandemic
2023-09-01,7,3,281.0,1967.0,COVID-19_pandemic
2023-09-02,2,2,517.0,1034.0,COVID-19_pandemic
2023-09-08,4,3,9.75,39.0,COVID-19_pandemic
2023-09-09,3,2,-38.666666666666664,-116.0,COVID-19_pandemic
2023-09-12,1,1,-28.0,-28.0,COVID-19_pandemic
2023-09-17,1,1,49.0,49.0,COVID-19_pandemic
2023-09-18,1,1,-21.0,-21.0,COVID-19_pandemic
2023-09-19,1,1,17.0,17.0,COVID-19_pandemic
2023-09-23,4,2,132.5,530.0,COVID-19_pandemic
2023-09-25,1,1,-384.0,-384.0,COVID-19_pandemic
2023-09-26,3,2,-1.3333333333333333,-4.0,COVID-19_pandemic
2023-09-27,2,1,-4.0,-8.0,COVID-19_pandemic
2023-09-30,1,1,20.0,20.0,COVID-19_pandemic
2023-10-06,1,1,1.0,1.0,COVID-19_pandemic
2023-10-07,1,1,10.0,10.0,COVID-19_pandemic
2023-10-12,1,1,0.0,0.0,COVID-19_pandemic
2023-10-15,1,1,-7.0,-7.0,COVID-19_pandemic
2023-10-20,1,1,-2263.0,-2263.0,COVID-19_pandemic
2023-10-26,1,1,8.0,8.0,COVID-19_pandemic
2023-10-29,1,1,749.0,749.0,COVID-19_pandemic
2023-10-31,7,2,-188.0,-1316.0,COVID-19_pandemic
2023-11-06,1,1,-464.0,-464.0,COVID-19_pandemic
2023-11-07,1,1,-187.0,-187.0,COVID-19_pandemic
2023-11-08,1,1,-17.0,-17.0,COVID-19_pandemic
2023-11-09,1,1,-5.0,-5.0,COVID-19_pandemic
2023-11-10,1,1,-1.0,-1.0,COVID-19_pandemic
2023-11-12,2,1,60.5,121.0,COVID-19_pandemic
2023-11-13,3,3,8.333333333333334,25.0,COVID-19_pandemic
2023-11-18,3,1,52.0,156.0,COVID-19_pandemic
2023-11-20,2,2,316.5,633.0,COVID-19_pandemic
2023-11-24,5,3,-110.0,-550.0,COVID-19_pandemic
2023-11-25,1,1,-7.0,-7.0,COVID-19_pandemic
2023-11-29,1,1,-1.0,-1.0,COVID-19_pandemic
2023-12-03,3,3,-5.0,-15.0,COVID-19_pandemic
2023-12-08,11,1,-16.0,-176.0,COVID-19_pandemic
2023-12-14,2,2,63.5,127.0,COVID-19_pandemic
2023-12-17,5,3,-19.2,-96.0,COVID-19_pandemic
2023-12-18,1,1,-15.0,-15.0,COVID-19_pandemic
2023-12-19,1,1,-27.0,-27.0,COVID-19_pandemic
2023-12-20,3,3,-1.3333333333333333,-4.0,COVID-19_pandemic
2023-12-21,2,2,5.0,10.0,COVID-19_pandemic
2023-12-22,3,1,23.333333333333332,70.0,COVID-19_pandemic
2023-12-24,1,1,-25.0,-25.0,COVID-19_pandemic
2023-12-26,1,1,1.0,1.0,COVID-19_pandemic
2023-12-27,2,1,-14.5,-29.0,COVID-19_pandemic
2023-12-28,1,1,-32.0,-32.0,COVID-19_pandemic
2023-12-30,1,1,-20.0,-20.0,COVID-19_pandemic
2024-01-01,1,1,-4.0,-4.0,COVID-19_pandemic
2024-01-02,1,1,1.0,1.0,COVID-19_pandemic
2024-01-12,1,1,55.0,55.0,COVID-19_pandemic
2024-01-14,1,1,1540.0,1540.0,COVID-19_pandemic
2024-01-15,2,2,0.0,0.0,COVID-19_pandemic
2024-01-16,1,1,290.0,290.0,COVID-19_pandemic
2024-01-17,1,1,-10.0,-10.0,COVID-19_pandemic
2024-01-24,2,2,189.5,379.0,COVID-19_pandemic
2024-01-26,2,1,369.0,738.0,COVID-19_pandemic
2024-01-28,1,1,-48.0,-48.0,COVID-19_pandemic
2024-01-30,1,1,3.0,3.0,COVID-19_pandemic
2024-02-02,2,2,-131.5,-263.0,COVID-19_pandemic
2024-02-03,2,2,-56.5,-113.0,COVID-19_pandemic
2024-02-04,2,1,-130.0,-260.0,COVID-19_pandemic
2024-02-07,1,1,-1.0,-1.0,COVID-19_pandemic
2024-02-09,1,1,-5.0,-5.0,COVID-19_pandemic
2024-02-10,2,2,8.5,17.0,COVID-19_pandemic
2024-02-11,3,2,100.0,300.0,COVID-19_pandemic
2024-02-21,1,1,1.0,1.0,COVID-19_pandemic
2024-02-24,6,3,-100.5,-603.0,COVID-19_pandemic
2024-02-27,2,2,-33.5,-67.0,COVID-19_pandemic
2024-03-01,1,1,-33.0,-33.0,COVID-19_pandemic
2024-03-02,1,1,33.0,33.0,COVID-19_pandemic
2024-03-03,1,1,-20.0,-20.0,COVID-19_pandemic
2024-03-06,3,2,6.666666666666667,20.0,COVID-19_pandemic
2024-03-07,8,3,-21.125,-169.0,COVID-19_pandemic
2024-03-08,1,1,715.0,715.0,COVID-19_pandemic
2024-03-11,6,1,-94.5,-567.0,COVID-19_pandemic
2024-03-12,1,1,1866.0,1866.0,COVID-19_pandemic
2024-03-14,1,1,-1031.0,-1031.0,COVID-19_pandemic
2024-03-20,1,1,-2.0,-2.0,COVID-19_pandemic
2024-03-27,2,1,-14.5,-29.0,COVID-19_pandemic
2024-03-31,1,1,12.0,12.0,COVID-19_pandemic
2024-04-01,1,1,-535.0,-535.0,COVID-19_pandemic
2024-04-05,1,1,26.0,26.0,COVID-19_pandemic
2024-04-06,1,1,6.0,6.0,COVID-19_pandemic
2024-04-08,1,1,0.0,0.0,COVID-19_pandemic
