date,edit_count,unique_editors,avg_size_change,total_size_change,topic
2011-04-04,1,1,-2.0,-2.0,Taylor_Swift
2011-04-07,1,1,-28.0,-28.0,Taylor_Swift
2011-04-08,2,1,26.0,52.0,Taylor_Swift
2011-04-10,2,2,-129.0,-258.0,Taylor_Swift
2011-04-11,2,1,0.5,1.0,Taylor_Swift
2011-04-17,2,2,-16.5,-33.0,Taylor_Swift
2011-04-18,1,1,111.0,111.0,Taylor_Swift
2011-04-19,1,1,1.0,1.0,Taylor_Swift
2011-04-24,1,1,0.0,0.0,Taylor_Swift
2011-04-25,6,3,-217.33333333333334,-1304.0,Taylor_Swift
2011-04-27,1,1,-20.0,-20.0,Taylor_Swift
2011-04-30,1,1,-44.0,-44.0,Taylor_Swift
2011-05-02,2,2,693.0,1386.0,Taylor_Swift
2011-05-10,1,1,11.0,11.0,Taylor_Swift
2011-05-11,1,1,26.0,26.0,Taylor_Swift
2011-05-12,3,3,-27.0,-81.0,Taylor_Swift
2011-05-16,3,3,13.0,39.0,Taylor_Swift
2011-05-17,1,1,-53.0,-53.0,Taylor_Swift
2011-05-18,4,2,-32.75,-131.0,Taylor_Swift
2011-05-24,4,2,-44.5,-178.0,Taylor_Swift
2011-05-26,1,1,-204.0,-204.0,Taylor_Swift
2011-05-28,1,1,0.0,0.0,Taylor_Swift
2011-05-31,1,1,-291.0,-291.0,Taylor_Swift
2011-06-03,2,2,140.0,280.0,Taylor_Swift
2011-06-06,1,1,-18.0,-18.0,Taylor_Swift
2011-06-09,2,1,-136.0,-272.0,Taylor_Swift
2011-06-13,4,1,-8.5,-34.0,Taylor_Swift
2011-06-14,1,1,284.0,284.0,Taylor_Swift
2011-06-15,1,1,253.0,253.0,Taylor_Swift
2011-06-16,1,1,-253.0,-253.0,Taylor_Swift
2011-06-17,2,1,852.5,1705.0,Taylor_Swift
2011-06-24,1,1,-114.0,-114.0,Taylor_Swift
